Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","1996","1996","1000 ha","142","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","1997","1997","1000 ha","141.1","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","1998","1998","1000 ha","143.1","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","1999","1999","1000 ha","143.1","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2000","2000","1000 ha","140.4","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2001","2001","1000 ha","139","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2002","2002","1000 ha","139","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2003","2003","1000 ha","153","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2004","2004","1000 ha","155","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2005","2005","1000 ha","166","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2006","2006","1000 ha","156","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2007","2007","1000 ha","145.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2008","2008","1000 ha","114.2","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2009","2009","1000 ha","123.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2010","2010","1000 ha","112.5","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2011","2011","1000 ha","113.9","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2012","2012","1000 ha","114.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2013","2013","1000 ha","107.03","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2014","2014","1000 ha","107.18","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2015","2015","1000 ha","124.78","I","Value imputed by a receiving agency",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2016","2016","1000 ha","108.01","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2017","2017","1000 ha","119.77","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2018","2018","1000 ha","130.8547","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2019","2019","1000 ha","123.768","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2020","2020","1000 ha","125.391","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2021","2021","1000 ha","119.417","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2022","2022","1000 ha","120.7837","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6620","Cropland","2023","2023","1000 ha","126.8923","A","Official figure",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1990","1990","1000 ha","2454.465","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1991","1991","1000 ha","2475.703","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1992","1992","1000 ha","2477.967","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1993","1993","1000 ha","2468.595","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1994","1994","1000 ha","2581.406","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1995","1995","1000 ha","2570.809","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1996","1996","1000 ha","2474.222","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1997","1997","1000 ha","2474.674","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1998","1998","1000 ha","2475.1","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","1999","1999","1000 ha","2476.623","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2000","2000","1000 ha","2479.18","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2001","2001","1000 ha","2482.37","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2002","2002","1000 ha","2483.573","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2003","2003","1000 ha","2484.325","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2004","2004","1000 ha","2488.878","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2005","2005","1000 ha","2540.496","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2006","2006","1000 ha","2544.529","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2007","2007","1000 ha","2546.622","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2008","2008","1000 ha","2606.292","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2009","2009","1000 ha","2616.221","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2010","2010","1000 ha","2623.288","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2011","2011","1000 ha","2582.1","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2012","2012","1000 ha","2581.3","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2013","2013","1000 ha","2581.3","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2014","2014","1000 ha","2579.143","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2015","2015","1000 ha","2580.593","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2016","2016","1000 ha","2553","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2017","2017","1000 ha","2547","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2018","2018","1000 ha","2548","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2019","2019","1000 ha","2545","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2020","2020","1000 ha","2546.5","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2021","2021","1000 ha","2546","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2022","2022","1000 ha","2545.2","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6620","Cropland","2023","2023","1000 ha","2545.3","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1992","1992","1000 ha","1129","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1993","1993","1000 ha","1128","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1994","1994","1000 ha","1127","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1995","1995","1000 ha","1078","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1996","1996","1000 ha","1066","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1997","1997","1000 ha","1063","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1998","1998","1000 ha","1062","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","1999","1999","1000 ha","1060","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2000","2000","1000 ha","1062","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2001","2001","1000 ha","1063","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2002","2002","1000 ha","1064","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2003","2003","1000 ha","1066","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2004","2004","1000 ha","552","B","Time series break",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2005","2005","1000 ha","580","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2006","2006","1000 ha","578","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2007","2007","1000 ha","577","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2008","2008","1000 ha","574","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2009","2009","1000 ha","558","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2010","2010","1000 ha","520","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2011","2011","1000 ha","502.4","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2012","2012","1000 ha","495","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2013","2013","1000 ha","545.7","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2014","2014","1000 ha","475","A","Official figure",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2015","2015","1000 ha","477.7","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2016","2016","1000 ha","454","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2017","2017","1000 ha","444.8","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2018","2018","1000 ha","434.2","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2019","2019","1000 ha","432.6","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2020","2020","1000 ha","437.9","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2021","2021","1000 ha","439.9","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2022","2022","1000 ha","443.9","I","Value imputed by a receiving agency",""
"RL","Land Use","268","Georgia","5110","Area","6620","Cropland","2023","2023","1000 ha","431.9","I","Value imputed by a receiving agency",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1990","1990","1000 ha","170109","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1991","1991","1000 ha","170182","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1992","1992","1000 ha","170006","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1993","1993","1000 ha","170286","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1994","1994","1000 ha","170325","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1995","1995","1000 ha","169911","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1996","1996","1000 ha","169525","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1997","1997","1000 ha","170101","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1998","1998","1000 ha","170029","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","1999","1999","1000 ha","170125","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2000","2000","1000 ha","170130","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2001","2001","1000 ha","169825","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2002","2002","1000 ha","170032","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2003","2003","1000 ha","169799","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2004","2004","1000 ha","169891","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2005","2005","1000 ha","169674","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2006","2006","1000 ha","169462","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2007","2007","1000 ha","169202","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2008","2008","1000 ha","169395","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2009","2009","1000 ha","169724","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2010","2010","1000 ha","169234","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2011","2011","1000 ha","169369","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2012","2012","1000 ha","169346","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2013","2013","1000 ha","169442","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2014","2014","1000 ha","169463","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2015","2015","1000 ha","169413","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2016","2016","1000 ha","169317","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2017","2017","1000 ha","168895","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2018","2018","1000 ha","168778","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2019","2019","1000 ha","168669","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2020","2020","1000 ha","168048","A","Official figure",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2021","2021","1000 ha","168139.6667","I","Value imputed by a receiving agency",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2022","2022","1000 ha","168231.3333","I","Value imputed by a receiving agency",""
"RL","Land Use","356","India","5110","Area","6620","Cropland","2023","2023","1000 ha","168323","A","Official figure",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1990","1990","1000 ha","31973","A","Official figure",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1991","1991","1000 ha","29797","A","Official figure",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1992","1992","1000 ha","29556","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1993","1993","1000 ha","30216","A","Official figure",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1994","1994","1000 ha","30171","A","Official figure",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1995","1995","1000 ha","31178","A","Official figure",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1996","1996","1000 ha","31791","A","Official figure",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1997","1997","1000 ha","31791","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1998","1998","1000 ha","31941","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","1999","1999","1000 ha","32941","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2000","2000","1000 ha","33441","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2001","2001","1000 ha","34341","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2002","2002","1000 ha","34941","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2003","2003","1000 ha","35541","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2004","2004","1000 ha","35632.6306","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2005","2005","1000 ha","35824.2612","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2006","2006","1000 ha","36915.8918","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2007","2007","1000 ha","37907.5224","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2008","2008","1000 ha","38199.153","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2009","2009","1000 ha","38890.7836","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2010","2010","1000 ha","38882.4142","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2011","2011","1000 ha","39874.0448","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2012","2012","1000 ha","39865.6754","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2013","2013","1000 ha","40357.306","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2014","2014","1000 ha","40648.9366","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2015","2015","1000 ha","40840.5672","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2016","2016","1000 ha","41332.1978","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2017","2017","1000 ha","41119.7284","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2018","2018","1000 ha","42343.759","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2019","2019","1000 ha","42979.2896","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2020","2020","1000 ha","43382.3202","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2021","2021","1000 ha","43800.5508","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2022","2022","1000 ha","43898.0814","I","Value imputed by a receiving agency",""
"RL","Land Use","360","Indonesia","5110","Area","6620","Cropland","2023","2023","1000 ha","44122.203","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1990","1990","1000 ha","16500","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1991","1991","1000 ha","17997","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1992","1992","1000 ha","18287","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1993","1993","1000 ha","18652","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1994","1994","1000 ha","18657","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1995","1995","1000 ha","18708","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1996","1996","1000 ha","18427","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1997","1997","1000 ha","17832","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1998","1998","1000 ha","18187","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","1999","1999","1000 ha","17687","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2000","2000","1000 ha","16284","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2001","2001","1000 ha","17223","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2002","2002","1000 ha","17444","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2003","2003","1000 ha","17665","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2004","2004","1000 ha","17886","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2005","2005","1000 ha","18107","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2006","2006","1000 ha","18328","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2007","2007","1000 ha","18549","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2008","2008","1000 ha","17182","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2009","2009","1000 ha","17209.2","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2010","2010","1000 ha","17062.4","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2011","2011","1000 ha","16915.6","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2012","2012","1000 ha","16768.8","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2013","2013","1000 ha","16477","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2014","2014","1000 ha","16477","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2015","2015","1000 ha","16477","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2016","2016","1000 ha","16477","A","Official figure",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2017","2017","1000 ha","16958","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2018","2018","1000 ha","17438","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2019","2019","1000 ha","17511","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2020","2020","1000 ha","17551","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2021","2021","1000 ha","17590","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2022","2022","1000 ha","17590","I","Value imputed by a receiving agency",""
"RL","Land Use","364","Iran (Islamic Republic of)","5110","Area","6620","Cropland","2023","2023","1000 ha","17590","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1990","1990","1000 ha","5237.8","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1991","1991","1000 ha","5628.1","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1992","1992","1000 ha","5542","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1993","1993","1000 ha","5872.7","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1994","1994","1000 ha","5323.5","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1995","1995","1000 ha","5065.3","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1996","1996","1000 ha","5070.3","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1997","1997","1000 ha","4647.5","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1998","1998","1000 ha","4638.9","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","1999","1999","1000 ha","4480.1","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2000","2000","1000 ha","4495.2","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2001","2001","1000 ha","4486.1","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2002","2002","1000 ha","4684.1","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2003","2003","1000 ha","4684.9","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2004","2004","1000 ha","4629.5","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2005","2005","1000 ha","4775.4","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2006","2006","1000 ha","4978.4","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2007","2007","1000 ha","5133.7","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2008","2008","1000 ha","4201.2","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2009","2009","1000 ha","3845.8","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2010","2010","1000 ha","4218.7","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2011","2011","1000 ha","4526.3","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2012","2012","1000 ha","4568.1","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2013","2013","1000 ha","4885.35","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2014","2014","1000 ha","5334.2","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2015","2015","1000 ha","5274.8","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2016","2016","1000 ha","5322.7","I","Value imputed by a receiving agency",""
"RL","Land Use","368","Iraq","5110","Area","6620","Cropland","2017","2017","1000 ha","5338.8","I","Value imputed by a receiving agency",""
