Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2011","2011","1000 ha","37915","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2012","2012","1000 ha","37914","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2013","2013","1000 ha","37910","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2014","2014","1000 ha","37910","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2015","2015","1000 ha","37910","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2016","2016","1000 ha","37910","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2017","2017","1000 ha","37910","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2018","2018","1000 ha","38010","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2019","2019","1000 ha","38010","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","38313","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2021","2021","1000 ha","38313","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2022","2022","1000 ha","38313","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6610","Agricultural land","2023","2023","1000 ha","38116","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1170","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1993","1993","1000 ha","1181","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1994","1994","1000 ha","1200","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1995","1995","1000 ha","1244","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1996","1996","1000 ha","1306","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1997","1997","1000 ha","1332","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1998","1998","1000 ha","1328","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","1999","1999","1000 ha","1323","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2000","2000","1000 ha","1323","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2001","2001","1000 ha","1328","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2002","2002","1000 ha","1391","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2003","2003","1000 ha","1444","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2004","2004","1000 ha","1505","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2005","2005","1000 ha","1605","I","Value imputed by a receiving agency",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2006","2006","1000 ha","1756.4","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2007","2007","1000 ha","1751.9","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1748.8","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2009","2009","1000 ha","1746.3","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2010","2010","1000 ha","1735","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2011","2011","1000 ha","1698.1","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2012","2012","1000 ha","1683","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2013","2013","1000 ha","1683","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2014","2014","1000 ha","1680.7","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2015","2015","1000 ha","1676.7","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2016","2016","1000 ha","1676.8","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2017","2017","1000 ha","1676.1","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2018","2018","1000 ha","1677.3","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2019","2019","1000 ha","1677","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1676","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1674.82","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2022","2022","1000 ha","1652.8","A","Official figure",""
"RL","Land Use","051","Armenia","5110","Area","6610","Agricultural land","2023","2023","1000 ha","1652.3","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1992","1992","1000 ha","4446.2","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1993","1993","1000 ha","4456.6","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1994","1994","1000 ha","4486","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1995","1995","1000 ha","4489.1","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1996","1996","1000 ha","4526.2","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1997","1997","1000 ha","4588.7","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1998","1998","1000 ha","4682.1","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","1999","1999","1000 ha","4692.4","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2000","2000","1000 ha","4740.4","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2001","2001","1000 ha","4745.6","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2002","2002","1000 ha","4744.9","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2003","2003","1000 ha","4754.6","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2004","2004","1000 ha","4754.9","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2005","2005","1000 ha","4758.6","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2006","2006","1000 ha","4756","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2007","2007","1000 ha","4756.5","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2008","2008","1000 ha","4756.7","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2009","2009","1000 ha","4757.3","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2010","2010","1000 ha","4766.8","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2011","2011","1000 ha","4768.7","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2012","2012","1000 ha","4768.3","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2013","2013","1000 ha","4769.8","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2014","2014","1000 ha","4769.7","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2015","2015","1000 ha","4769.8","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2016","2016","1000 ha","4773","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2017","2017","1000 ha","4777.5","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2018","2018","1000 ha","4779.5","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2019","2019","1000 ha","4779.7","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","4780.1","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2021","2021","1000 ha","4780.6","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2022","2022","1000 ha","4780.5","A","Official figure",""
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2023","2023","1000 ha","4779.6","A","Official figure",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1990","1990","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1991","1991","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1992","1992","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1993","1993","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1994","1994","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1995","1995","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1996","1996","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1997","1997","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1998","1998","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","1999","1999","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2000","2000","1000 ha","9.9","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2001","2001","1000 ha","9.79","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2002","2002","1000 ha","9.69","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2003","2003","1000 ha","9.58","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2004","2004","1000 ha","9.48","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2005","2005","1000 ha","9.37","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2006","2006","1000 ha","9.27","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2007","2007","1000 ha","9.16","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2008","2008","1000 ha","9.06","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2009","2009","1000 ha","8.95","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2010","2010","1000 ha","8.85","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2011","2011","1000 ha","8.74","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2012","2012","1000 ha","8.64","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2013","2013","1000 ha","8.53","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2014","2014","1000 ha","8.43","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2015","2015","1000 ha","8.32","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2016","2016","1000 ha","8.22","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2017","2017","1000 ha","8.11","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2018","2018","1000 ha","8.1","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2019","2019","1000 ha","8.1","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2020","2020","1000 ha","8.1","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2021","2021","1000 ha","8.1","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2022","2022","1000 ha","8.1","I","Value imputed by a receiving agency",""
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2023","2023","1000 ha","8.1","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1990","1990","1000 ha","10386","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1991","1991","1000 ha","10320","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1992","1992","1000 ha","9549","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1993","1993","1000 ha","9446","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1994","1994","1000 ha","9358","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1995","1995","1000 ha","9374","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1996","1996","1000 ha","9327","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1997","1997","1000 ha","9365","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1998","1998","1000 ha","9434","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","1999","1999","1000 ha","9486","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2000","2000","1000 ha","9400","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2001","2001","1000 ha","9403","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2002","2002","1000 ha","9353","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2003","2003","1000 ha","9328","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2004","2004","1000 ha","9323","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2005","2005","1000 ha","9311","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2006","2006","1000 ha","9280","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2007","2007","1000 ha","9266","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2008","2008","1000 ha","9253","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2009","2009","1000 ha","9246","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2010","2010","1000 ha","9241","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2011","2011","1000 ha","9128","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2012","2012","1000 ha","9120","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2013","2013","1000 ha","9108","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2014","2014","1000 ha","9099","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2015","2015","1000 ha","9162.24","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2016","2016","1000 ha","9194.21","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2017","2017","1000 ha","9187.33","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2018","2018","1000 ha","9202.3","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2019","2019","1000 ha","9397","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2020","2020","1000 ha","9430","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2021","2021","1000 ha","9418","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2022","2022","1000 ha","9427","I","Value imputed by a receiving agency",""
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2023","2023","1000 ha","9399","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1990","1990","1000 ha","454","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1991","1991","1000 ha","504","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1992","1992","1000 ha","504","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1993","1993","1000 ha","505","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1994","1994","1000 ha","509","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1995","1995","1000 ha","565","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1996","1996","1000 ha","570","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1997","1997","1000 ha","572","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1998","1998","1000 ha","572","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","1999","1999","1000 ha","572","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2000","2000","1000 ha","578","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2001","2001","1000 ha","579","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2002","2002","1000 ha","580","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2003","2003","1000 ha","583","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2004","2004","1000 ha","584","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2005","2005","1000 ha","593","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2006","2006","1000 ha","577","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2007","2007","1000 ha","563","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2008","2008","1000 ha","521.3","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2009","2009","1000 ha","520","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2010","2010","1000 ha","520","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2011","2011","1000 ha","519.6","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2012","2012","1000 ha","519.6","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2013","2013","1000 ha","519.6","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2014","2014","1000 ha","525.6","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2015","2015","1000 ha","525.6","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2016","2016","1000 ha","519","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2017","2017","1000 ha","513","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2018","2018","1000 ha","513","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2019","2019","1000 ha","513","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","516.5","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2021","2021","1000 ha","520","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2022","2022","1000 ha","523.5","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2023","2023","1000 ha","527","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1990","1990","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1991","1991","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1992","1992","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1993","1993","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1994","1994","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1995","1995","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1996","1996","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1997","1997","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1998","1998","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","1999","1999","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2000","2000","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2001","2001","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2002","2002","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2003","2003","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2004","2004","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2005","2005","1000 ha","13","I","Value imputed by a receiving agency",""
